Time From,Time To,House Account Payable,House Account Receivable,Gift Sales Payable,Gift Sales Receivable,Store Credit Sales Payable,Store Credit Sales Receivable,Lia Deposits Payable,Lia Deposits Receivable,Applied Deposits Payable,Pass Through Fee Total,Donations,Due Amount Payable,Due Amount Receivable,House Account Receivable Tips,Gift Sales Payable Tips,Store Credit Sales Payable Tips,Lia Deposits Payable Tips,Lia Deposits Receivable Tips,Taxable Sales,Nontaxable Sales,Total Product Sales,Gross Sales,Net Sales,Gift Sales,Gift Payments,Gift Liabilities,Gift Tips Total,Store Credit Sales,Store Credit Payments,Store Credit Liabilities,Deposit Total,Deposit Payments,Deposit Liabilities,Safe Drops Count,Safe Counts Count,Bank Deposits Count,Total Declared Safe Drops,Total Actual Safe Drops,Total Safe Counts,Total Bank Deposits,Safe Drop Variance,Amount To Deposit,Amount In Safe,Number Of No Sales,Payments For Ha,Applied Ha,House Account Liabilities,House Account Tips Total,Liabilities,Liabilities Total,Total Payments,Net Account For,Deposit Tips,Service Fee Total,Taxable Service Fee,Nontaxable Service Fee,Ship And Handling,Item Discounts,Order Discounts Total,Total Discounts,Sales Tax,Pass Through Fee Tax,Surcharges Total,Total Tax Surcharge Service,Crv Value As Price Part,Crv Value As Tax,Cash Total,Credit Total,Visa Total,Mastercard Total,American Express Total,Interac Card Total,Discover Total,Other Credit Card Total,Check Total,Gift Total,Applied Deposit Total,Applied Deposit For Sales,Applied Deposit For Deposits,Applied Deposit Refunds,Applied Deposit Tips Total,Applied Deposit Totals With Refunds,Applied Deposit Qty,Applied Deposit Other Credit Card,Applied Deposit Other Credit Card Tips,Applied Deposit American Express,Applied Deposit American Express Tips,Applied Deposit Discover,Applied Deposit Discover Tips,Applied Deposit Mastercard,Applied Deposit Mastercard Tips,Applied Deposit Visa,Applied Deposit Visa Tips,Trade,Custom Payment Total,Grub Hub Total,Tgtg Total,Open Table Omakase Total,Square Total,Uber Eats Total,Ez Cater Total,Sharebite Total,Door Dash Total,Expected Total Cash To Business,Actual Total Cash To Business,Cash Tips Total,Credit Tips Total,Visa Tips,Mastercard Tips,American Express Tips,Amex Tips,Interac Card Tips,Discover Tips,Other Credit Card Tips,Paypal Tips Total,Custom Payment Tips Total,Door Dash Tips Total,Tgtg Tips Total,Open Table Omakase Tips Total,Uber Eats Tips Total,Ez Cater Tips Total,Sharebite Tips Total,Square Tips Total,Grub Hub Tips Total,Tips Total,Payable Tips,Liabilities Tips Total,Payments Accepted Amount,Payments Captured Amount,Payments Declined Amount,Payments Failed Amount,Payments Pending Amount,Payments Unknown Amount,Other Tips Total,Refunds Total,Refunds Count,Payouts Total,Payouts Count,Payouts Ins Total,Payouts Ins Count,Payins Cashdrops Total,Payins Cashdrops Count,Payouts Outs Total,Payouts Outs Count,Payouts Cashdrops Total,Payouts Cashdrops Count,Declared Tips,Safe Drops,Voided Total,Voided Items,Returned Total,Returned Items,Comps Total,Comps Items,Exchanged Total,Exchanged Items,Total Number Of People,Avg Sale Per Person,Adj Credit Tips Total,Adj Credit Tips,Adj Visa Tips,Adj Visa Tips Total,Adj Mastercard Tips,Adj Mastercard Tips Total,Adj American Express Tips,Adj Amex Tips,Adj American Express Tips Total,Adj Amex Tips Total,Adj Other Credit Card Tips Total,Adj Other Credit Card Tips,Adj Paypal Tips,Adj Paypal Tips Total,Adj Discover Tips,Adj Discover Tips Total,Adj Non Cash Tips Total Minus Cash,Adj Tips Total,Adj Payable Tips Total,Adj Declined Tips Total,Adj Total,Total Invoices,Total Orders,Avg Sale,Cash Due Employee,Non Cash Tips,Adj Non Cash Tips,Payins/Payouts,Tip In,Cash Due Payments,Cash Payments
06/30/2023 03:00 AM,07/01/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2502.50,0.00,2502.50,2502.50,2424.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2628.61,2628.61,0.00,0.00,0.00,0.00,0.00,0.00,78.25,78.25,204.36,0.00,0.00,204.36,0.00,0.00,48.66,2441.93,1673.08,455.52,173.20,0.00,140.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.02,0.00,0.00,0.00,0.00,50.88,0.00,0.00,87.14,48.66,35.86,0.00,355.09,233.16,69.25,39.75,39.75,0.00,12.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.09,355.09,0.00,0.00,2441.93,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,64.00,4.0,0.00,0.0,26.50,2.0,0.00,0.0,0.0,0.00,355.09,0.00,0.00,233.16,0.00,69.25,0.00,0.00,39.75,39.75,0.00,0.00,0.00,0.00,0.00,12.93,306.43,355.09,355.09,0.00,0.00,0.0,83.0,29.21,306.43,355.09,355.09,0.00,0.00,-48.66,-48.66
07/01/2023 03:00 AM,07/02/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1741.00,0.00,1741.00,1741.00,1700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1840.44,1840.44,0.00,0.00,0.00,0.00,0.00,0.00,41.00,41.00,140.44,0.00,0.00,140.44,0.00,0.00,4.33,1743.55,1254.79,412.44,37.89,0.00,38.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.56,0.00,0.00,0.00,0.00,37.35,0.00,0.00,55.21,4.33,4.33,0.00,227.35,182.43,34.63,4.96,4.96,0.00,5.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.35,227.35,0.00,0.00,1743.55,0.00,0.00,0.00,0.00,0.00,0.01,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,0.01,1.0,0.00,0.0,0.00,0.0,0.0,0.00,227.35,0.00,0.00,182.43,0.00,34.63,0.00,0.00,4.96,4.96,0.00,0.00,0.00,0.00,0.00,5.33,223.02,227.35,227.35,0.00,0.00,0.0,67.0,25.37,223.02,227.35,227.35,0.00,0.00,-4.33,-4.33
07/02/2023 03:00 AM,07/03/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3009.00,0.00,3009.00,3009.00,2974.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3220.93,3220.93,0.00,0.00,0.00,0.00,0.00,0.00,34.75,34.75,246.68,0.00,0.00,246.68,0.00,0.00,127.80,2210.89,1439.03,213.42,463.18,0.00,95.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,882.24,0.00,0.00,821.62,0.00,42.76,0.00,0.00,17.86,127.80,125.09,0.00,280.47,175.95,28.72,68.30,68.30,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.47,280.47,0.00,0.00,2210.89,0.00,0.00,0.00,0.00,0.00,21.11,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,123.50,7.0,19.50,2.0,0.00,0.0,0.00,0.0,0.0,0.00,280.47,0.00,0.00,175.95,0.00,28.72,0.00,0.00,68.30,68.30,0.00,0.00,0.00,0.00,0.00,7.50,152.67,280.47,280.47,0.00,0.00,0.0,79.0,37.65,152.67,280.47,280.47,0.00,0.00,-127.80,-127.80
07/03/2023 03:00 AM,07/04/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07/04/2023 03:00 AM,07/05/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07/05/2023 03:00 AM,07/06/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2286.50,0.00,2286.50,2286.50,2141.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2328.88,2328.88,0.00,0.00,0.00,0.00,0.00,0.00,144.65,144.65,187.03,0.00,0.00,187.03,0.00,0.00,69.11,2113.63,1253.32,413.70,446.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.14,0.00,0.00,0.00,0.00,146.14,0.00,0.00,0.00,69.11,69.11,0.00,365.15,191.39,93.13,80.63,80.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,365.15,365.15,0.00,0.00,2113.63,0.00,0.00,0.00,0.00,0.00,17.86,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,16.50,1.0,3.00,1.0,0.00,0.0,0.0,0.00,365.15,0.00,0.00,191.39,0.00,93.13,0.00,0.00,80.63,80.63,0.00,0.00,0.00,0.00,0.00,0.00,296.04,365.15,365.15,0.00,0.00,0.0,76.0,28.18,296.04,365.15,365.15,0.00,0.00,-69.11,-69.11
07/06/2023 03:00 AM,07/07/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2189.00,0.00,2189.00,2189.00,2079.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2255.18,2255.18,0.00,0.00,0.00,0.00,0.00,0.00,109.15,109.15,175.33,0.00,0.00,175.33,0.00,0.00,0.00,2155.59,1336.27,663.97,139.65,0.00,15.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.59,0.00,0.00,0.00,0.00,99.59,0.00,0.00,0.00,0.00,0.00,0.00,316.53,217.30,75.12,21.93,21.93,0.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,316.53,316.53,0.00,0.00,2155.59,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,1.00,1.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,316.53,0.00,0.00,217.30,0.00,75.12,0.00,0.00,21.93,21.93,0.00,0.00,0.00,0.00,0.00,2.18,316.53,316.53,316.53,0.00,0.00,0.0,76.0,27.37,316.53,316.53,316.53,0.00,0.00,0.00,0.00
07/07/2023 03:00 AM,07/08/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2150.50,0.00,2150.50,2150.50,1993.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2162.18,2162.18,0.00,0.00,0.00,0.00,0.00,25.40,131.55,156.95,168.63,0.00,0.00,168.63,0.00,0.00,109.90,1956.48,1183.63,372.37,347.97,0.00,52.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.80,0.00,0.00,0.00,0.00,33.56,0.00,0.00,62.24,109.90,109.88,0.00,250.23,133.61,48.29,64.40,64.40,0.00,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.23,250.23,0.00,0.00,1956.48,0.00,0.00,0.00,0.00,0.00,6.60,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,11.00,1.0,0.00,0.0,17.00,2.0,0.00,0.0,0.0,0.00,250.23,0.00,0.00,133.61,0.00,48.29,0.00,0.00,64.40,64.40,0.00,0.00,0.00,0.00,0.00,3.93,140.33,250.23,250.23,0.00,0.00,0.0,71.0,28.08,140.33,250.23,250.23,0.00,0.00,-109.90,-109.90
07/08/2023 03:00 AM,07/09/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2196.50,0.00,2196.50,2196.50,2096.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2274.85,2274.85,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,178.35,0.00,0.00,178.35,0.00,0.00,0.00,2065.93,1494.78,435.29,102.30,0.00,33.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.92,0.00,0.00,0.00,0.00,151.01,0.00,0.00,57.91,0.00,0.00,0.00,325.85,208.87,103.20,9.13,9.13,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.85,325.85,0.00,0.00,2065.93,0.00,0.00,0.00,0.00,0.00,23.28,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,18.00,1.0,21.50,2.0,16.50,1.0,0.00,0.0,0.0,0.00,325.85,0.00,0.00,208.87,0.00,103.20,0.00,0.00,9.13,9.13,0.00,0.00,0.00,0.00,0.00,4.65,325.85,325.85,325.85,0.00,0.00,0.0,75.0,27.95,325.85,325.85,325.85,0.00,0.00,0.00,0.00
07/09/2023 03:00 AM,07/10/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2339.51,0.00,2339.51,2339.51,2289.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2479.47,2479.47,0.00,0.00,0.00,0.00,0.00,0.00,49.80,49.80,189.76,0.00,0.00,189.76,0.00,0.00,59.26,2239.44,1634.20,454.23,135.31,0.00,15.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,0.00,180.77,0.00,0.00,0.00,59.26,23.54,0.00,248.28,167.46,58.12,19.80,19.80,0.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248.28,248.28,0.00,0.00,2239.44,0.00,0.00,0.00,0.00,0.00,4.87,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,12.00,2.0,4.50,1.0,64.50,7.0,0.00,0.0,0.0,0.00,248.28,0.00,0.00,167.46,0.00,58.12,0.00,0.00,19.80,19.80,0.00,0.00,0.00,0.00,0.00,2.90,189.02,248.28,248.28,0.00,0.00,0.0,80.0,28.62,189.02,248.28,248.28,0.00,0.00,-59.26,-59.26
07/10/2023 03:00 AM,07/11/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1006.50,0.00,1006.50,1006.50,972.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1053.04,1053.04,0.00,0.00,0.00,0.00,0.00,0.00,34.50,34.50,81.04,0.00,0.00,81.04,0.00,0.00,67.66,871.18,451.42,177.82,241.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.20,0.00,0.00,0.00,0.00,91.47,0.00,0.00,22.73,67.66,67.66,0.00,112.37,47.87,22.20,42.30,42.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.37,112.37,0.00,0.00,871.18,0.00,0.00,0.00,0.00,0.00,10.83,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,10.00,1.0,5.00,1.0,0.00,0.0,0.0,0.00,112.37,0.00,0.00,47.87,0.00,22.20,0.00,0.00,42.30,42.30,0.00,0.00,0.00,0.00,0.00,0.00,44.71,112.37,112.37,0.00,0.00,0.0,39.0,24.92,44.71,112.37,112.37,0.00,0.00,-67.66,-67.66
07/11/2023 03:00 AM,07/12/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1033.50,0.00,1033.50,1033.50,993.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1077.09,1077.09,0.00,0.00,0.00,0.00,0.00,0.00,40.15,40.15,83.74,0.00,0.00,83.74,0.00,0.00,23.27,1013.77,628.95,295.51,89.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.05,0.00,0.00,0.00,0.00,40.05,0.00,0.00,0.00,23.27,23.27,0.00,117.33,77.00,27.95,12.38,12.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.33,117.33,0.00,0.00,1013.77,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,0.00,0.0,1.00,1.0,0.00,0.0,0.0,0.00,117.33,0.00,0.00,77.00,0.00,27.95,0.00,0.00,12.38,12.38,0.00,0.00,0.00,0.00,0.00,0.00,94.06,117.33,117.33,0.00,0.00,0.0,34.0,29.22,94.06,117.33,117.33,0.00,0.00,-23.27,-23.27
07/12/2023 03:00 AM,07/13/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1211.00,0.00,1211.00,1211.00,1123.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1218.64,1218.64,0.00,0.00,0.00,0.00,0.00,0.00,87.10,87.10,94.74,0.00,0.00,94.74,0.00,0.00,51.33,1107.23,854.53,104.40,101.75,0.00,46.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.08,51.33,51.33,0.00,143.09,125.16,9.00,2.48,2.48,0.00,6.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.09,143.09,0.00,0.00,1107.23,0.00,0.00,0.00,0.00,0.00,11.79,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,0.00,0.0,32.50,3.0,0.00,0.0,0.0,0.00,143.09,0.00,0.00,125.16,0.00,9.00,0.00,0.00,2.48,2.48,0.00,0.00,0.00,0.00,0.00,6.45,91.76,143.09,143.09,0.00,0.00,0.0,44.0,25.54,91.76,143.09,143.09,0.00,0.00,-51.33,-51.33
07/13/2023 03:00 AM,07/14/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1372.50,0.00,1372.50,1372.50,1318.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1428.03,1428.03,0.00,0.00,0.00,0.00,0.00,0.00,54.20,54.20,109.73,0.00,0.00,109.73,0.00,0.00,0.00,1292.72,857.04,337.71,97.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.31,0.00,0.00,0.00,0.00,95.80,0.00,0.00,39.51,0.00,0.00,0.00,148.05,102.06,31.03,14.96,14.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.05,148.05,0.00,0.00,1292.72,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.0,0.00,0.0,19.50,1.0,0.00,0.0,0.0,0.00,148.05,0.00,0.00,102.06,0.00,31.03,0.00,0.00,14.96,14.96,0.00,0.00,0.00,0.00,0.00,0.00,148.05,148.05,148.05,0.00,0.00,0.0,48.0,27.46,148.05,148.05,148.05,0.00,0.00,0.00,0.00
07/14/2023 03:00 AM,07/15/2023 03:00 AM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2317.50,0.00,2317.50,2317.50,2188.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2373.41,2373.41,0.00,0.00,0.00,0.00,0.00,0.00,129.45,129.45,185.36,0.00,0.00,185.36,0.00,0.00,65.50,2127.67,1395.65,293.06,351.28,0.00,87.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.24,0.00,0.00,0.00,0.00,139.65,0.00,0.00,40.59,65.50,65.50,0.00,307.49,202.37,40.19,55.85,55.85,0.00,9.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.49,307.49,0.00,0.00,2127.67,0.00,0.00,0.00,0.00,0.00,43.84,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,40.50,3.0,0.00,0.0,0.00,0.0,0.00,0.0,0.0,0.00,307.49,0.00,0.00,202.37,0.00,40.19,0.00,0.00,55.85,55.85,0.00,0.00,0.00,0.00,0.00,9.08,241.99,307.49,307.49,0.00,0.00,0.0,75.0,29.17,241.99,307.49,307.49,0.00,0.00,-65.50,-65.50
